id,datetime,reply_status,node,channel_address,point_number,logical_point_number,logical_point_zone,device_type,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3
0_0_1_2_0,2023-12-18 23:43:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:43:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:43:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:43:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:43:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:43:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:43:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:43:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:43:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:43:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:43:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:44:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:44:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:44:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:44:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:44:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:44:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:44:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:44:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:44:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:44:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:44:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:44:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:45:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:45:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:45:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:45:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:45:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:45:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:45:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:45:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:45:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:45:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:45:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:45:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:46:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:46:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:46:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:46:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:46:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:46:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:46:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:46:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:46:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:46:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:46:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:46:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:47:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:47:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:47:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:47:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:47:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:47:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:47:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:47:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:47:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:47:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:47:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:47:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:48:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_1_0,2023-12-18 23:49:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:49:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:49:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:49:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:49:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:49:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:49:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:49:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:49:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:49:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:49:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:49:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:50:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:50:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:50:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:50:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:50:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:50:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:50:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:50:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:50:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:50:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:50:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:50:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:51:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:51:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:51:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:51:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:51:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:51:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:51:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:51:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:51:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:51:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:51:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:51:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:52:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:52:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:52:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:52:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:52:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:52:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:52:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:52:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:52:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:52:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:52:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:52:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:53:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:53:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:53:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:53:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:53:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:53:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:53:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:53:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:53:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:53:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:53:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:53:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:54:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:54:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:54:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:54:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:54:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:54:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:54:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:54:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:54:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:54:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:54:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:54:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:55:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:55:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:55:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:55:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:55:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:55:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:55:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:55:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:55:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:55:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:55:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:55:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:56:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:56:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:56:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:56:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:56:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:56:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:56:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:56:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:56:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:56:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:56:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:56:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:57:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:57:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:57:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:57:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:57:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:57:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:57:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:57:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:57:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:57:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:57:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:57:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:58:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:58:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:58:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:58:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:58:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:58:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:58:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:58:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:58:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:58:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:58:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:58:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-18 23:59:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-18 23:59:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-18 23:59:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-18 23:59:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-18 23:59:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-18 23:59:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-18 23:59:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-18 23:59:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-18 23:59:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-18 23:59:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-18 23:59:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-18 23:59:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_1_0,2023-12-19 00:00:09,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-19 00:00:09,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-19 00:00:09,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_4_0,2023-12-19 00:00:09,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_5_0,2023-12-19 00:00:09,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_6_0,2023-12-19 00:00:09,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_7_0,2023-12-19 00:00:09,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_8_0,2023-12-19 00:00:09,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_9_0,2023-12-19 00:00:09,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_10_0,2023-12-19 00:00:09,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_11_0,2023-12-19 00:00:09,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
0_0_1_12_0,2023-12-19 00:00:09,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,144,110,66
